id,ma_khach_hang,noi_dung_binh_luan,ngay_binh_luan,gio_binh_luan,so_sao,ma_san_pham,thai_do
9345,3271,hiệu_quả,21/12/2021,19:02,5,422204775,positive
9346,356,,16/07/2019,17:46,5,422211447,positive
9347,694,dễ_dàng,29/04/2023,12:15,5,308500004,positive
9348,846,,25/06/2022,7:54,4,422204028,positive
9349,386,,4/10/2023,13:19,5,422208977,positive
9350,2412,,29/03/2022,8:08,5,308500037,positive
9351,2389,dễ_dàng thoải_mái,28/04/2023,15:41,5,422205163,positive
9352,1157,kích_ứng,11/6/2024,9:45,5,422207148,positive
9353,3256,hiệu_quả,5/12/2023,11:40,5,422203282,positive
9354,1321,nhạy_cảm,7/12/2021,10:28,5,253900003,positive
9355,1175,lăn_tăn,23/08/2022,16:23,5,422210784,positive
9356,275,tuyệt_vời,21/06/2021,21:51,5,205100137,positive
9357,2173,hiệu_quả rõ_rệt bình_thường,12/12/2021,8:17,3,224100002,negative
9358,160,sạch_trơn,27/01/2023,16:44,5,422211446,positive
9359,136,hỗn_hợp,15/07/2023,15:01,5,205100146,positive
9360,1498,,11/12/2019,19:06,5,204900159,positive
9361,3961,li_ti bình_thường,29/09/2022,9:20,5,422213308,positive
9362,2849,bình_thường,17/12/2020,22:05,5,318900002,positive
9363,786,,30/06/2021,16:38,5,422216594,positive
9364,1510,,2/1/2024,23:05,4,422206035,positive
9365,840,dễ_dàng thoải_mái,30/04/2023,20:29,5,422202253,positive
9366,1484,tuyệt_vời,25/04/2021,16:29,5,204900056,positive
9367,2464,,26/08/2019,11:03,5,308500009,positive
9368,594,,30/04/2023,17:55,5,253900006,positive
9369,1963,nhạy_cảm,28/06/2023,23:59,5,422206248,positive
9370,3319,,13/02/2023,22:47,5,223600034,positive
9371,2401,dễ_dàng,27/04/2023,15:21,3,308500015,negative
9372,3671,,14/01/2020,11:36,5,100220037,positive
9373,74,hỗn_hợp,17/03/2022,22:11,2,204900159,negative
9374,196,trực_tiếp,16/07/2022,21:21,5,213300007,positive
9375,678,dễ_dàng thoải_mái,1/5/2023,14:18,5,422205162,positive
9376,2383,dễ_dàng thoải_mái,29/04/2023,12:10,5,308500037,positive
9377,494,khó_chịu,11/12/2022,0:28,4,204900013,positive
9378,348,dễ_chịu khó_chịu,6/10/2019,15:26,5,308500013,positive
9379,786,,19/06/2021,17:22,5,308500001,positive
9380,2487,,30/06/2021,9:17,5,422204388,positive
9381,1140,dễ_chịu,28/02/2024,16:16,4,422218633,positive
9382,2546,nhạy_cảm kích_ứng,13/11/2020,21:15,5,204100070,positive
9383,270,,21/05/2022,9:32,4,223600010,positive
9384,1597,,24/12/2022,9:10,5,422208181,positive
9385,976,dễ_chịu,2/5/2023,11:30,5,204100019,positive
9386,851,,13/02/2022,8:28,5,422204027,positive
9387,131,,14/08/2023,14:57,5,422204259,positive
9388,1269,,24/07/2024,10:49,5,100160022,positive
9389,2129,,26/08/2023,13:06,5,422203617,positive
9391,503,khô_ráo,11/11/2022,7:19,5,422216416,positive
9392,654,,5/12/2023,13:37,5,308500018,positive
9393,4262,nhạy_cảm trực_tiếp,21/02/2023,15:00,5,377400002,positive
9394,1454,nhạy_cảm,7/8/2022,22:56,5,204900004,positive
9395,271,,8/1/2021,22:07,5,365000013,positive
9397,3185,tự_nhiên,9/2/2020,6:13,4,377400002,positive
9398,1267,,9/10/2024,2:09,5,204900009,positive
9399,169,,18/11/2022,21:47,5,422206648,positive
9400,223,,28/07/2022,17:02,3,318900009,negative
9401,2784,,13/09/2022,12:44,1,422203449,negative
9402,869,,15/04/2023,16:03,5,422204795,positive
9403,608,vàng_khè,1/7/2024,21:54,4,100160021,positive
9404,2678,,8/7/2021,4:07,4,422203807,positive
9405,690,dễ_chịu,30/04/2023,10:01,5,422206537,positive
9406,2587,,21/05/2021,11:50,5,100230069,positive
9407,365,,26/10/2018,19:57,4,422208807,positive
9408,277,khó_chịu kích_ứng,15/06/2021,16:11,5,422206648,positive
9409,682,dễ_chịu,30/04/2023,11:07,5,204100019,positive
9410,1209,,27/11/2021,15:13,1,422203776,negative
9411,3341,,17/04/2019,18:08,5,422212097,positive
9413,619,trắng_bệch như_không,7/2/2022,10:21,5,253900006,positive
9414,693,dễ_dàng thoải_mái,29/04/2023,18:38,5,308500004,positive
9415,687,dễ_dàng thoải_mái,1/5/2023,10:01,5,422205160,positive
9416,4201,,22/04/2021,10:45,5,358300003,positive
9417,1879,,10/5/2020,8:00,5,100750038,positive
9419,2219,,16/08/2020,14:02,5,249500028,positive
9420,3688,cơ_bản,6/7/2021,10:04,3,327500002,negative
9421,634,dễ_chịu,20/11/2023,12:19,5,100220037,positive
9422,3504,khác_biệt,27/09/2023,16:52,2,422207866,negative
9423,2896,trung_bình,27/03/2023,9:10,2,422214146,negative
9425,349,,2/10/2019,19:55,5,422206648,positive
9426,2406,,4/3/2023,6:04,5,308500015,positive
9427,1780,,6/5/2021,22:37,5,100220035,positive
9428,1443,dễ_chịu,3/5/2023,16:20,5,422210784,positive
9429,2031,,26/10/2022,11:16,5,422207413,positive
9430,2633,hiệu_quả,3/4/2021,15:24,5,371600006,positive
9431,805,,28/08/2020,11:45,5,100230059,positive
9432,378,hợp_lý tương_đương,31/05/2024,22:45,4,422208975,positive
9433,1430,,8/7/2020,23:15,4,422203145,positive
9434,4336,,27/10/2023,11:49,5,223600036,positive
9435,3645,,18/01/2024,0:32,5,422207629,positive
9436,3236,,3/1/2023,17:00,5,422208983,positive
9437,2118,,18/03/2024,14:34,4,422206644,positive
9438,24,kích_ứng nhạy_cảm an_toàn,31/08/2023,16:17,5,422208975,positive
9439,1524,kích_ứng,28/03/2024,17:21,5,422217992,positive
9440,3604,,3/8/2021,14:42,5,422218746,positive
9441,704,,28/04/2023,18:42,5,100230059,positive
9442,1036,dễ_dàng thoải_mái,27/04/2023,12:55,5,308500037,positive
9443,1025,dễ_dàng thoải_mái,2/5/2023,17:22,5,308500013,positive
9444,3229,quan_trọng,12/4/2023,9:58,5,422204947,positive
9445,477,,23/03/2023,21:47,5,422216416,positive
9446,377,trung_bình đặc_biệt,29/04/2023,11:03,2,422208156,negative
9447,2420,dễ_thương,31/10/2021,19:12,5,308500015,positive
9448,716,,19/04/2023,17:15,5,100230056,positive
9449,1241,,16/07/2023,14:24,5,422212333,positive
9450,2588,,21/05/2021,9:12,5,365000011,positive
9451,4406,,19/05/2020,13:21,1,343700002,negative
9452,3120,,25/07/2022,13:28,5,422211489,positive
9453,711,dễ_dàng thoải_mái dễ_chịu,28/04/2023,10:19,5,308500013,positive
9454,309,,22/12/2020,22:20,4,343700002,positive
9456,124,,14/11/2023,18:31,5,422211446,positive
9457,1581,hiệu_quả có_thể,19/01/2024,15:34,4,422208181,positive
9458,3483,,4/11/2024,11:29,5,222600006,positive
9459,1484,tuyệt_vời,25/04/2021,16:29,5,204900004,positive
9460,3050,,17/04/2023,19:45,5,422209634,positive
9461,3255,hiệu_quả,5/12/2023,12:16,5,422203282,positive
9462,2924,tuyệt_vời trong_suốt,4/11/2024,12:50,5,422209707,positive
9463,289,,11/5/2021,16:25,4,422211446,positive
9465,1614,dễ_chịu hỗn_hợp hợp_nhất,24/05/2022,20:00,5,422206537,positive
9466,747,,27/07/2022,10:57,5,100230064,positive
9467,3553,,1/11/2020,23:41,5,222600049,positive
9468,653,,12/12/2023,10:02,5,100230057,positive
9469,155,,12/2/2023,12:37,4,422204259,positive
9470,2329,dễ_dàng dễ_chịu,3/5/2023,17:12,5,308500004,positive
9471,1129,kích_ứng,1/11/2024,13:14,5,422211241,positive
9472,251,,16/08/2021,15:43,4,422211446,positive
9473,1284,,24/09/2021,20:35,5,207500007,positive
9474,1235,,6/3/2024,19:37,5,422212333,positive
9475,2020,,20/11/2022,16:47,5,249500019,positive
9476,1395,đáng_kể kể_trên,30/09/2021,11:50,5,422207826,positive
9477,1462,,11/5/2022,9:52,5,204900159,positive
9478,756,,28/02/2022,23:28,5,100230057,positive
9479,4282,,6/7/2024,21:44,5,204000071,positive
9480,2121,nhạy_cảm,6/6/2023,10:32,5,422206645,positive
9481,52,bình_thường,23/08/2022,21:51,5,422220466,positive
9482,2107,,9/5/2021,20:25,5,422202569,positive
9483,137,,2/7/2023,12:26,5,422211446,positive
9485,264,,12/7/2021,23:16,5,205100146,positive
9486,1550,rõ_rệt,28/10/2024,14:52,5,422203173,positive
9487,517,,5/8/2022,14:52,5,204900013,positive
9488,384,nhạy_cảm kích_ứng,29/10/2023,9:58,5,223600009,positive
9489,170,,10/11/2022,8:57,5,100230059,positive
9490,147,,10/4/2023,16:01,5,422208807,positive
9491,402,hiệu_quả,15/04/2023,22:26,5,100230056,positive
9492,77,,6/1/2022,21:07,5,422207283,positive
9493,226,hỗn_hợp,10/2/2022,17:51,5,422206648,positive
9494,1415,,5/6/2023,14:53,5,422202580,positive
9495,219,,18/02/2022,11:48,4,205100137,positive
9496,1885,,30/04/2022,14:24,4,422207414,positive
9497,2333,dễ_chịu,2/5/2023,18:52,5,422206537,positive
9498,925,,11/4/2023,17:35,5,422204795,positive
9499,2188,,2/4/2020,21:50,4,213300064,positive
9501,2197,,28/04/2022,14:25,5,422207414,positive
9502,388,nhạy_cảm ít_nhiều,22/09/2023,15:54,5,422208973,positive
9503,665,,5/5/2023,18:32,5,200400003,positive
9504,820,,15/03/2019,12:22,4,100230056,positive
9505,2407,có_thể,25/02/2023,21:26,4,308500018,positive
9506,2295,,5/1/2020,21:39,4,204000059,positive
9507,1461,đầy_đủ,21/05/2022,11:07,5,204900128,positive
9508,1466,,2/3/2022,8:27,5,422205181,positive
9510,3728,đặc_biệt,1/5/2021,21:43,5,377400001,positive
9511,725,,12/4/2023,12:53,5,100230059,positive
9512,313,,20/11/2020,8:55,5,422204259,positive
9513,1417,thoải_mái thoải_mái,15/07/2022,18:15,5,293500006,positive
9515,2005,,24/11/2022,16:18,5,249500019,positive
9516,1393,,11/10/2021,19:42,5,422200305,positive
9517,337,khó_chịu hợp_lý,15/04/2020,14:21,5,205100137,positive
9518,1754,,10/3/2022,18:21,5,100240016,positive
9519,3004,,29/12/2022,22:40,5,253900007,positive
9520,2738,tương_tự nhạy_cảm,15/06/2024,19:45,5,248700105,positive
9521,2003,nhạy_cảm,24/11/2022,20:36,5,249500019,positive
9522,22,,28/01/2022,19:51,5,204900013,positive
9523,748,,20/03/2022,14:57,5,293500043,positive
9524,2373,,29/04/2023,19:21,5,422205162,positive
9525,3768,nhạy_cảm,11/9/2022,9:57,5,248700042,positive
9526,2352,dễ_dàng thoải_mái,1/5/2023,10:05,5,422205160,positive
9527,1205,lâu_dài,21/08/2021,14:52,5,223600036,positive
9528,1145,,17/05/2023,14:49,4,422207866,positive
9529,3686,từ_từ,10/7/2022,20:38,5,223600039,positive
9530,2372,dễ_chịu,29/04/2023,19:34,5,422206537,positive
9531,316,,3/11/2020,10:53,5,422211446,positive
9532,2222,hỗn_hợp,16/05/2020,20:46,5,249500028,positive
9533,1953,,12/4/2024,21:38,5,422203173,positive
9534,2368,dễ_dàng thoải_mái,30/04/2023,12:27,5,422205160,positive
9535,419,thích_hợp nhẹ_nhàng,30/12/2022,21:43,5,422208975,positive
9536,400,,20/04/2023,15:33,5,422208976,positive
9537,151,,2/3/2022,8:20,1,422214000,negative
9538,3131,,3/7/2020,8:41,5,223600035,positive
9539,42,,30/12/2022,11:55,5,318900011,positive
9542,651,nhạy_cảm kích_ứng,25/12/2023,15:44,5,200400003,positive
9543,1010,dễ_dàng thoải_mái,4/5/2023,18:38,5,422205163,positive
9544,661,,12/7/2023,15:23,5,100230064,positive
9545,2358,dễ_dàng thoải_mái,30/04/2023,17:55,5,422205163,positive
9546,2398,dễ_dàng thoải_mái,27/04/2023,16:28,5,308500015,positive
9547,217,hiệu_quả tuyệt_vời,5/4/2021,15:22,5,422210784,positive
9548,693,dễ_chịu,29/04/2023,18:33,5,204100019,positive
9549,238,,10/11/2021,20:19,5,422206648,positive
9550,2022,lấp_lánh,20/11/2022,16:33,5,422203145,positive
9551,1482,,22/05/2021,10:34,5,422210980,positive
9552,2764,khó_chịu,7/12/2023,14:48,5,422205804,positive
9553,308,,27/12/2020,22:15,5,205100136,positive
9554,1385,,17/01/2022,19:57,5,249500021,positive
9555,638,,15/09/2024,14:45,5,100230056,positive
9556,3259,hiệu_quả,5/12/2023,11:51,5,422205152,positive
9557,3653,dễ_chịu,22/11/2023,13:35,5,422206042,positive
9559,2411,,31/10/2022,14:14,5,308500037,positive
9560,2545,kích_ứng vất_vả may_mắn cuối_cùng nhạy_cảm,13/11/2020,21:16,5,204100054,positive
9561,2317,dễ_dàng thoải_mái,4/5/2023,18:44,5,422202253,positive
9562,2670,thân_thiện,28/12/2021,11:42,3,422203807,negative
9563,2537,,14/11/2020,22:51,5,422207283,positive
9564,3676,,23/10/2017,7:13,5,100220009,positive
9566,2423,dã_man,24/06/2021,15:26,5,422202253,positive
9567,869,,15/04/2023,22:10,5,422210784,positive
9568,4038,,19/01/2021,0:34,5,365000018,positive
9569,168,trung_bình cá_nhân kích_ứng nặng_mặt,19/11/2022,21:12,5,422204028,positive
9570,649,,26/12/2023,18:07,5,100230059,positive
9571,184,,4/9/2022,19:53,5,422211446,positive
9572,2324,,4/5/2023,12:56,5,422205162,positive
9573,350,,29/09/2019,10:10,5,205100136,positive
9574,834,,5/10/2024,12:58,5,422214321,positive
9575,776,,18/10/2021,18:13,5,200400004,positive
9576,1838,,22/09/2019,6:18,5,204900010,positive
9577,2652,,21/11/2023,14:23,5,422203809,positive
9578,234,,21/12/2021,12:52,5,422208807,positive
9579,135,,22/10/2024,6:08,5,422218100,positive
9580,1464,trầm_trọng,22/03/2022,1:03,1,204900056,negative
9581,1641,dễ_chịu thoải_mái,4/6/2024,23:28,5,422209717,positive
9583,2116,,13/05/2024,13:57,5,422206645,positive
9584,3678,,8/8/2017,7:20,5,100220010,positive
9585,117,,3/9/2018,5:06,5,100220010,positive
9586,2391,dễ_dàng thoải_mái,28/04/2023,13:12,5,422202253,positive
9587,387,,23/09/2023,9:53,5,422208975,positive
9588,851,,13/02/2022,8:28,5,422214321,positive
9589,1029,thoải_mái,1/5/2023,10:08,5,308500018,positive
9590,1090,nhạy_cảm khó_chịu,11/12/2021,0:21,4,422211501,positive
9591,1930,,19/11/2023,15:43,5,422209262,positive
9593,34,,25/04/2023,6:09,5,205100146,positive
9595,733,,4/1/2023,13:30,5,100230057,positive
9596,1030,thoải_mái,30/04/2023,15:04,5,422202253,positive
9597,2191,tự_nhiên,16/12/2022,9:15,5,249500021,positive
9598,4035,phải_chăng,14/06/2021,10:01,5,365000020,positive
9599,1987,tự_nhiên,26/10/2022,22:53,5,249500019,positive
9600,2847,,19/04/2024,13:27,5,204900155,positive
9601,189,,8/9/2022,17:37,5,422211389,positive
9602,399,dễ_dàng thoải_mái,4/5/2023,10:30,5,308500015,positive
9603,1470,,23/12/2021,19:57,5,204900004,positive
9604,3671,,14/01/2020,11:36,5,100220009,positive
9605,1134,kích_ứng,3/12/2021,11:15,2,204900056,negative
9606,2159,,17/09/2022,8:47,5,211300002,positive
9607,3583,,27/06/2021,0:09,5,422206798,positive
9608,1495,,30/04/2020,20:11,5,204900056,positive
9609,2513,,26/04/2023,18:40,5,204100054,positive
9610,330,kích_ứng,28/07/2020,9:38,5,422208807,positive
9611,1514,,11/5/2023,15:35,5,422211549,positive
9612,773,xuất_sắc,13/11/2021,16:59,4,100230059,positive
9613,1063,,23/07/2022,0:49,1,308500037,negative
9614,2363,dễ_chịu,30/04/2023,14:03,5,204100019,positive
9615,661,,12/7/2023,15:23,5,100230059,positive
9616,2660,,26/05/2022,13:37,5,243300007,positive
9617,1834,,20/05/2021,11:28,5,204900025,positive
9619,2155,,31/12/2022,10:08,5,211300002,positive
9620,1422,hỗn_hợp nhạy_cảm,15/08/2021,22:39,5,422200632,positive
9621,2956,,15/11/2022,20:38,2,422201700,negative
9622,92,,18/05/2021,18:48,5,318900012,positive
9623,706,dễ_dàng thoải_mái,28/04/2023,13:50,5,422205160,positive
9624,1117,,24/07/2021,13:59,5,422201504,positive
9625,2356,dễ_dàng thoải_mái,30/04/2023,18:13,5,308500018,positive
9626,698,,29/04/2023,18:41,5,422216594,positive
9627,1705,,27/09/2024,5:28,5,100240016,positive
9628,1940,,17/11/2023,14:58,5,422207812,positive
9629,790,có_thể,30/05/2021,14:24,5,100230059,positive
9630,248,,5/9/2021,20:23,5,422211446,positive
9631,2411,,31/10/2022,14:14,5,422205160,positive
9632,3746,tổng_hợp,14/10/2022,7:38,5,345800015,positive
9633,347,,12/10/2019,13:42,5,422206648,positive
9634,471,,27/04/2023,2:09,5,204900013,positive
9635,3054,bình_thường kích_ứng,22/08/2023,15:19,3,224100019,negative
9636,2489,,9/11/2023,7:03,5,204100054,positive
9637,1201,có_thể khả_quan,18/11/2021,23:20,5,253900004,positive
9638,3558,tự_dưng,17/03/2020,20:31,5,399200001,positive
9639,693,dễ_dàng thoải_mái,29/04/2023,18:38,5,308500018,positive
9640,1589,,12/3/2023,21:31,5,422206103,positive
9641,3689,hiệu_quả,19/07/2023,17:10,5,256700002,positive
9642,725,,12/4/2023,12:53,5,100230057,positive
9643,1285,,14/06/2021,20:02,4,204900005,positive
9644,2364,dễ_dàng thoải_mái,30/04/2023,13:57,5,422205164,positive
9645,2763,thiên_nhiên,27/03/2021,23:06,5,248700035,positive
9646,227,,8/2/2022,22:13,5,205100137,positive
9647,1377,dễ_chịu,23/01/2024,18:33,5,422205805,positive
9648,792,nhạy_cảm thoải_mái,2/4/2021,0:35,4,253900009,positive
9649,297,mềm_mại nhẹ_nhàng,17/03/2021,14:22,5,207500007,positive
9650,1999,nhẹ_nhàng,26/11/2022,10:33,5,249500027,positive
9651,2428,,1/6/2021,23:24,5,308500009,positive
9652,2385,,28/04/2023,11:01,2,308500015,negative
9653,2310,dễ_dàng thoải_mái,5/5/2023,10:06,5,422205163,positive
9654,2238,bình_thường,6/8/2024,15:50,4,206400009,positive
9655,734,,12/12/2020,19:22,5,422205162,positive
9656,3124,sạch_sẽ,3/6/2021,21:10,5,223600026,positive
9657,1111,hiệu_quả y_nguyên dễ_chịu,8/8/2022,0:08,4,422203542,positive
9658,167,,23/11/2022,9:45,4,422206648,positive
9659,706,,28/04/2023,18:32,5,100230056,positive
9661,2717,,22/10/2023,12:16,5,422211276,positive
9662,2434,nhạy_cảm,27/02/2021,20:52,5,422202253,positive
9663,2176,,18/08/2021,15:24,5,207500002,positive
9664,2119,,12/6/2022,22:00,3,308500015,negative
9665,2435,,29/01/2021,11:28,5,308500037,positive
9666,1110,,12/3/2023,12:31,5,422211548,positive
9667,167,,23/11/2022,9:45,4,422211447,positive
9668,388,,21/11/2023,9:47,5,422202045,positive
9669,915,,12/4/2023,14:24,5,422204795,positive
9670,1117,,24/07/2021,13:59,5,422207562,positive
9671,1058,,26/03/2024,16:04,4,422220606,positive
9673,1422,hỗn_hợp nhạy_cảm,15/08/2021,22:39,5,422218283,positive
9674,2330,dễ_dàng thoải_mái,3/5/2023,16:20,5,308500004,positive
9675,1056,,23/07/2024,10:40,5,422204904,positive
9676,2013,,21/11/2022,10:16,5,422203145,positive
9677,1698,,2/3/2021,20:11,5,318900019,positive
9678,3124,sạch_sẽ,3/6/2021,21:10,5,422211489,positive
9679,1150,,7/1/2023,22:55,4,422208910,positive
9680,692,nhạy_cảm,12/12/2022,22:07,4,249500013,positive
9681,422,trắng_đục,13/11/2022,17:34,5,422208972,positive
9682,3209,,4/11/2023,10:22,5,422220081,positive
9683,413,,9/4/2023,15:28,5,422208976,positive
9684,2418,,15/11/2021,20:17,5,308500015,positive
9685,549,nổi_bật,26/04/2021,17:18,3,308500015,negative
9686,4297,,14/06/2024,21:55,5,422209045,positive
9687,3993,,26/04/2022,19:59,5,331300019,positive
9688,2059,hỗn_hợp,17/04/2022,18:52,5,422203145,positive
9689,1388,,18/12/2021,8:19,5,422220469,positive
9690,2613,nhạy_cảm,11/5/2022,21:40,2,357100011,negative
9691,825,,7/8/2024,14:44,5,422218365,positive
9692,705,dễ_dàng thoải_mái,28/04/2023,9:38,5,422202253,positive
9693,380,,9/3/2024,14:48,5,422216354,positive
9694,1106,nhạy_cảm,4/1/2023,10:36,2,308100018,negative
9695,805,dễ_dàng thoải_mái,2/5/2023,16:01,5,308500013,positive
9696,657,,12/10/2023,8:25,4,100230064,positive
9698,1010,dễ_dàng thoải_mái,4/5/2023,18:38,5,422205164,positive
9699,2493,dễ_chịu,5/5/2023,15:50,5,204100019,positive
9700,3556,,12/9/2023,22:33,5,100250033,positive
9701,2415,,23/01/2022,16:12,5,422202253,positive
9702,1681,trung_bình,11/4/2023,23:03,2,204900159,negative
9703,3276,,12/1/2023,19:06,5,422206101,positive
9704,195,phải_chăng,6/7/2022,14:35,5,422204259,positive
9705,281,dễ_thương,6/6/2021,16:45,5,422206648,positive
9706,4593,,29/04/2023,14:48,2,422211446,negative
9707,1315,,9/2/2022,0:53,5,253900003,positive
9708,356,,16/07/2019,17:46,5,205100146,positive
9709,3810,,14/05/2024,8:44,5,422209047,positive
9710,672,,4/5/2023,19:05,5,100230059,positive
9711,1803,,8/8/2017,23:07,5,100240016,positive
9712,2417,cơ_bản,11/6/2022,0:45,3,422207413,negative
9713,803,,11/9/2020,13:27,5,100230059,positive
9714,3677,nhanh_chóng tuyệt_vời dễ_thương thân_thiện trắng_đục khô_ráo,30/06/2021,15:22,5,201600072,positive
9715,1384,,13/03/2022,11:19,5,422207826,positive
9716,1674,kha_khá,5/10/2021,16:39,4,318900005,positive
9717,4309,,4/10/2022,6:34,1,355500011,negative
9718,1885,,30/04/2022,14:24,4,422203146,positive
9719,2084,quốc_dân,10/4/2024,16:26,5,100100001,positive
9720,2544,,13/11/2020,22:03,5,204100019,positive
9721,2344,dễ_dàng thoải_mái,1/5/2023,20:04,5,308500037,positive
9722,1459,,13/06/2022,9:14,5,204900004,positive
9723,578,nhẹ_nhàng,14/05/2023,14:42,4,422202045,positive
9724,2342,dễ_dàng thoải_mái,2/5/2023,9:51,5,308500018,positive
9725,2334,dễ_chịu,2/5/2023,18:30,5,204100054,positive
9726,1175,,23/08/2022,16:20,5,422202216,positive
9727,2237,bình_thường thực_sự,14/11/2022,13:44,2,422202253,negative
9728,206,,16/05/2022,15:13,4,205100146,positive
9729,3977,,6/3/2023,9:20,5,213300003,positive
9730,494,,11/12/2022,0:18,4,204900056,positive
9731,1149,,11/1/2023,15:22,5,422208910,positive
9732,2330,dễ_dàng thoải_mái,3/5/2023,16:20,5,308500015,positive
9733,2539,,14/11/2020,22:38,5,422206537,positive
9734,145,hiệu_quả,19/04/2023,20:48,5,422211447,positive
9735,4018,,23/10/2024,17:01,5,224100004,positive
9736,804,,5/9/2020,11:48,3,200400004,negative
9737,1446,dễ_chịu,1/5/2023,18:37,5,100190059,positive
9738,766,,10/1/2022,17:57,5,100230059,positive
9739,1282,,11/10/2021,9:44,5,204900024,positive
9740,966,hỗn_hợp kích_ứng,29/03/2023,15:54,5,100240016,positive
9741,3655,dễ_chịu,20/11/2023,11:49,5,207300009,positive
9742,3944,,29/05/2017,1:37,5,201600072,positive
9743,1211,,14/05/2021,22:33,5,224100009,positive
9744,30,,27/06/2023,0:28,5,318900011,positive
9745,2544,,13/11/2020,22:05,5,204100023,positive
9746,3981,,10/4/2023,18:42,2,100240016,negative
9747,929,,11/4/2023,14:21,5,422204795,positive
9748,3324,,23/02/2022,13:33,5,223600034,positive
9749,2104,thích_hợp nhạy_cảm,8/8/2021,0:31,5,422202569,positive
9750,3659,hạn_chế,8/6/2023,15:45,5,207300009,positive
9751,343,,7/1/2020,12:18,3,422206043,negative
9752,3658,,14/08/2023,4:48,5,422206043,positive
9753,121,hỗn_hợp,19/11/2023,11:34,5,422203617,positive
9754,2698,,23/04/2019,13:02,5,422203807,positive
9755,1035,dễ_dàng thoải_mái,27/04/2023,18:58,5,422205163,positive
9756,2724,tự_nhiên,3/6/2023,15:07,5,422211276,positive
9757,1025,dễ_dàng thoải_mái,2/5/2023,17:22,5,308500009,positive
9758,604,,20/01/2023,9:06,3,253900006,negative
9759,2449,có_thể,11/6/2020,19:40,5,308500009,positive
9760,1033,dễ_chịu,27/04/2023,13:44,5,204100019,positive
9761,1031,,29/04/2023,19:31,5,422202253,positive
9762,1292,,15/05/2019,11:50,5,204900024,positive
9763,2970,,15/03/2024,16:33,5,318900009,positive
9764,266,kích_ứng nhạy_cảm,9/7/2021,19:48,5,205100146,positive
9765,944,,10/4/2023,19:27,5,422204795,positive
9766,1232,,14/06/2021,18:14,5,100210020,positive
9767,2140,hỗn_hợp có_thể,8/5/2022,8:00,5,422207414,positive
9768,18,,9/7/2021,16:52,3,204900013,negative
9769,2415,,23/01/2022,16:12,5,308500015,positive
9770,2345,dễ_dàng thoải_mái,1/5/2023,17:15,5,422205164,positive
9771,276,,17/06/2021,13:34,5,422211446,positive
9772,2586,,29/05/2021,10:27,5,207500001,positive
9773,1029,thoải_mái,1/5/2023,10:08,5,422205163,positive
9774,1187,,18/06/2022,6:05,5,422215804,positive
9775,2401,,27/04/2023,15:17,5,204100054,positive
9776,2334,dễ_dàng thoải_mái,2/5/2023,18:34,5,308500037,positive
9777,969,,24/03/2023,19:41,5,422204795,positive
9778,4311,,30/12/2021,10:16,3,355500011,negative
9779,632,,27/02/2021,13:20,5,223600026,positive
9780,706,dễ_dàng thoải_mái,28/04/2023,13:50,5,422205163,positive
9781,3094,,17/02/2023,8:01,5,345800027,positive
9782,1885,nhạy_cảm,11/8/2024,11:33,4,422209047,positive
9783,4602,,13/11/2020,1:05,1,205100136,negative
9784,2119,hiệu_quả hiệu_quả,23/12/2023,22:47,5,422206645,positive
9785,2355,dễ_dàng thoải_mái,30/04/2023,18:26,5,308500018,positive
9786,2141,,13/04/2023,21:30,2,422200306,negative
9787,2381,thoải_mái,29/04/2023,13:25,5,422205160,positive
9788,347,,12/10/2019,13:42,5,205100137,positive
9789,3495,nhạy_cảm nhạy_cảm có_thể có_thể nhạy_cảm có_thể,7/9/2024,22:19,5,225300002,positive
9790,128,,18/01/2024,17:40,4,422206421,positive
9791,338,,27/03/2020,13:39,5,205100137,positive
9792,1214,hỗn_hợp,5/4/2021,22:58,5,249500013,positive
9793,130,nhạy_cảm kích_ứng,21/08/2023,11:30,5,422204259,positive
9794,2832,,4/7/2022,9:45,4,318900002,positive
9795,256,,9/8/2021,11:02,5,205100136,positive
9796,3050,,19/03/2023,14:09,5,422205629,positive
9797,3717,nhạy_cảm,5/11/2022,14:24,2,377400001,negative
9798,211,,23/03/2022,21:27,5,422208807,positive
9800,1381,,9/5/2022,15:19,5,422200305,positive
9801,147,,10/4/2023,15:10,5,100230056,positive
9802,2737,,20/12/2022,14:14,5,422211276,positive
9803,1110,,12/3/2023,12:31,5,422206035,positive
9804,3148,,24/04/2024,5:26,1,422203146,negative
9805,1311,,23/03/2022,15:28,5,253900004,positive
9806,976,dễ_chịu,2/5/2023,11:30,5,422206537,positive
9807,2944,,20/11/2021,0:06,5,200500293,positive
9808,122,,17/11/2023,15:58,5,205100146,positive
9809,194,,11/7/2022,12:03,5,205100146,positive
9810,3649,,25/11/2023,15:29,5,100220037,positive
9812,2218,,7/10/2020,20:31,5,249500028,positive
9813,3465,,31/03/2024,19:56,5,343100041,positive
9814,17,,7/10/2023,15:30,5,422208181,positive
9815,232,,19/06/2022,21:00,5,201100040,positive
9816,3994,hỗn_hợp,2/4/2022,11:35,1,331300023,negative
9817,2522,khó_chịu,8/5/2022,11:26,4,204100019,positive
9818,299,,23/09/2023,22:00,5,422209605,positive
9819,767,,30/12/2021,15:32,5,100230064,positive
9820,1157,kích_ứng,11/6/2024,9:45,5,422207793,positive
